[2018/1/5 - 11:25:06] AdmCmd: Bobby Flyd(1000625245) (IP:122.3.133.70) was silent kicked by Samantha Rivera, reason: .
[2018/1/5 - 11:40:06] AdmCmd: Lrizz Devil(31262) (IP:124.170.201.78) was silent kicked by Samantha Rivera, reason: AFK in turf
[2018/1/5 - 12:03:02] AdmCmd: Dan Devil(10256) (IP:98.220.194.143) was kicked by Samantha Rivera, reason: AFK in turf
[2018/1/5 - 13:07:28] AdmCmd: Joey Armstrong(1000625274) (IP:115.186.142.141) was kicked by Samantha Rivera, reason: Trolling
[2018/1/5 - 13:36:14] AdmCmd: Danilo Buenoh(1000397337) (IP:197.2.201.19) was silent kicked by George Morgan, reason: ATIP
[2018/1/5 - 14:12:30] AdmCmd: Kara Danzie(1000526486) (IP:197.43.42.150) was kicked by Liam Crawford, reason: Desynced
[2018/1/5 - 14:24:39] AdmCmd: Elisa Blaze(1000008255) (IP:217.209.5.153) was kicked by Frank Bachinco, reason: Spam
[2018/1/5 - 14:27:13] AdmCmd: Kara Danzie(1000526486) (IP:197.43.42.150) was kicked by Samantha Rivera, reason: desynced
[2018/1/5 - 14:58:35] AdmCmd: Miyu Vikouri(1000417757) (IP:79.178.56.156) was kicked by Samantha Rivera, reason: bugged
[2018/1/5 - 14:59:46] AdmCmd: Miyu Vikouri(1000417757) (IP:79.178.56.156) was silent kicked by Samantha Rivera, reason: Deathmatching
[2018/1/5 - 15:01:34] AdmCmd: Cody Mcwilliams(1000624803) (IP:37.211.46.188) was silent kicked by Frank Bachinco, reason: AFK
[2018/1/5 - 15:07:50] AdmCmd: Floresian Al Sheikh(1000559231) (IP:83.250.79.186) was kicked by Helga Rivera, reason: Deathmatching
[2018/1/5 - 15:24:39] AdmCmd: Helga Rivera(1000081528) (IP:176.67.186.137) was kicked by Keith Lawrence, reason: Metagaming (FC)
[2018/1/5 - 15:41:17] AdmCmd: Chris Chanox(1000625220) (IP:193.70.117.251) was kicked by Frank Bachinco, reason: Spam
[2018/1/5 - 15:57:22] AdmCmd: John Pat(1000373258) (IP:139.167.111.47) was kicked by KevinKush, reason: Random Punching
[2018/1/5 - 17:11:22] AdmCmd: Kyle Blevis(1000624910) (IP:49.145.118.187) was kicked by Nicole Trey, reason: Car surfing
[2018/1/5 - 17:11:29] AdmCmd: Miguel Varios(1000625218) (IP:174.2.93.181) was kicked by Nicole Trey, reason: car surfing
[2018/1/5 - 17:22:21] AdmCmd: Atherturo Mlackmore(1000625537) (IP:80.246.137.55) was kicked by Nicole Trey, reason: NonRP Behaviour
[2018/1/5 - 17:22:26] AdmCmd: Jare Debol(1000625536) (IP:79.181.134.181) was kicked by Nicole Trey, reason: NonRP Behaviour
[2018/1/5 - 18:04:30] AdmCmd: Dizzy Maraz(1000625983) (IP:89.146.151.244) was kicked by Nicole Trey, reason: Metagaming (Read /rules)
[2018/1/5 - 18:05:48] AdmCmd: Claus Bear Lee Smith(1000036110) (IP:86.52.184.146) was kicked by Nicole Trey, reason: Metagaming
[2018/1/5 - 19:24:36] AdmCmd: Sung Grimm(1000624816) (IP:62.221.135.196) was kicked by Paul Duffster, reason: mg
[2018/1/5 - 19:46:05] AdmCmd: Maksy Volkoff(1000625996) (IP:80.5.113.81) was silent kicked by Lexy Kanon, reason: bugged
[2018/1/5 - 21:15:08] AdmCmd: Daro Freeman(1000190816) (IP:83.128.190.247) was kicked by Paul Duffster, reason: take a break
[2018/1/5 - 21:15:10] AdmCmd: Elisa Blaze(1000008255) (IP:217.209.5.153) was kicked by Paul Duffster, reason: you too
[2018/1/5 - 22:22:40] AdmCmd: Daro Freeman(1000190816) (IP:83.128.190.247) was kicked by Hooligan Hooligan, reason: Bugged
[2018/1/5 - 22:29:59] AdmCmd: Jay Radcliffe(1000624842) (IP:197.1.48.137) was kicked by Paul Duffster, reason: spam
[2018/1/5 - 23:06:53] AdmCmd: Titus Styles(10793) (IP:96.255.149.132) was silent kicked by Liam Crawford, reason: take a break
[2018/1/5 - 23:07:59] AdmCmd: Lenny Leonard(1000626030) (IP:217.24.79.150) was silent kicked by Carlos G Ortega, reason: Non RP Behavior
[2018/1/5 - 23:18:17] AdmCmd: Logan Western(1000624990) (IP:76.174.192.212) was kicked by Jack Chaos, reason: Bugged
[2018/1/5 - 23:23:04] AdmCmd: Alistair W. Hall(1000541552) (IP:80.225.76.213) was kicked by Kush, reason: Tabbed on Turf
[2018/1/6 - 0:18:44] AdmCmd: Tony Steels(1000095288) (IP:85.14.53.225) was silent kicked by Liam Crawford, reason: Settle down
[2018/1/6 - 0:53:10] AdmCmd: Titus Styles(10793) (IP:96.255.149.132) was silent kicked by Liam Crawford, reason: MG
[2018/1/6 - 0:54:48] AdmCmd: Titus Styles(10793) (IP:96.255.149.132) was kicked by Liam Crawford, reason: MG, second warning
[2018/1/6 - 0:58:09] AdmCmd: Kevin Castrenze(1000626052) (IP:46.19.230.12) was silent kicked by Hooligan Hooligan, reason: Test
[2018/1/6 - 2:46:59] AdmCmd: Martin Powers(1000467962) (IP:217.99.136.230) was kicked by Matt Honest, reason: Don't hack here.
[2018/1/6 - 2:47:06] AdmCmd: Jake Honest(1000581216) (IP:86.3.156.51) was kicked by Matt Honest, reason: Don't hack here.
[2018/1/6 - 2:47:15] AdmCmd: Hooligan Hooligan(1000027113) (IP:82.45.53.29) was kicked by Matt Honest, reason: Spam
[2018/1/6 - 2:49:03] AdmCmd: Jaxson Teller(1000625237) (IP:103.217.167.12) was kicked by Jake Honest, reason: DM
[2018/1/6 - 2:52:14] AdmCmd: Shakira Speed(1000427529) (IP:156.210.218.244) was kicked by Jake Honest, reason: MG
[2018/1/6 - 3:18:00] AdmCmd: Jay Flowers Bluman(1000427202) (IP:173.178.20.10) was kicked by Jake Honest, reason: MG
[2018/1/6 - 3:31:26] AdmCmd: Yuki Yamanaka(1000625568) (IP:112.205.145.90) was kicked by Kobe Duron, reason: Tabbed in Turf [DGA violation]
[2018/1/6 - 4:09:41] AdmCmd: Hooligan Hooligan(1000027113) (IP:82.45.53.29) was silent kicked by Robert Caber, reason: .
[2018/1/6 - 4:42:37] AdmCmd: Jay Flowers Bluman(1000427202) (IP:173.178.20.10) was kicked by Jake Honest, reason: Hacking
[2018/1/6 - 4:50:39] AdmCmd: Zac Ho Atac(1000345543) (IP:172.73.127.2) was kicked by Hooligan Hooligan, reason: Bugged
[2018/1/6 - 4:51:23] AdmCmd: Billy Greaves(1000147807) (IP:203.94.51.126) was kicked by Hooligan Hooligan, reason: Bugged 
[2018/1/6 - 5:25:25] AdmCmd: Billy Greaves(1000147807) (IP:203.94.51.126) was kicked by Hooligan Hooligan, reason: bugged
[2018/1/6 - 7:43:21] AdmCmd: Allan William(1000432901) (IP:156.195.239.10) was kicked by Nicole Trey, reason: car ramming
[2018/1/6 - 8:01:25] AdmCmd: Krazy Pusha(126832) (IP:112.202.121.141) was silent kicked by Spencer Jameson, reason: Non-rp behavior
[2018/1/6 - 8:08:18] AdmCmd: Krazy Pusha(126832) (IP:112.202.121.141) was kicked by Spencer Jameson, reason: MG
[2018/1/6 - 8:39:40] AdmCmd: Thom Butete(1000625920) (IP:112.205.145.90) was kicked by Nicole Trey, reason: DM (Read /rules)
[2018/1/6 - 8:39:58] AdmCmd: Jack Malix(1000625233) (IP:124.98.250.241) was kicked by Nicole Trey, reason: DM 
[2018/1/6 - 8:41:39] AdmCmd: Emilio Ramirez(1000625726) (IP:112.202.41.241) was kicked by Nicole Trey, reason: DM (Read /rules)
[2018/1/6 - 8:47:39] AdmCmd: Patrick K. Philipps(1000625965) (IP:120.29.117.101) was kicked by Nicole Trey, reason: Metagaming (Read /rules)
[2018/1/6 - 9:22:19] AdmCmd: Blaize Diablo(1000599248) (IP:166.170.52.165) was kicked by Hooligan Hooligan, reason: dysnc
[2018/1/6 - 9:22:45] AdmCmd: Krazy Pusha(126832) (IP:112.202.121.141) was kicked by Hooligan Hooligan, reason: .
[2018/1/6 - 9:31:09] AdmCmd: Azis Banderas(1000625239) (IP:211.46.150.183) was kicked by Nicole Trey, reason: Random shooting
[2018/1/6 - 10:33:06] AdmCmd: Benjo Fisher(1000501508) (IP:188.127.104.223) was kicked by Jake Honest, reason: MG
[2018/1/6 - 11:06:41] AdmCmd: Mubaid Jordan(1000625779) (IP:117.102.23.82) was kicked by Arturo Dios Waters, reason: Random Punching
[2018/1/6 - 11:35:14] AdmCmd: Toni Veton(1000256392) (IP:109.228.82.83) was kicked by Jake Honest, reason: Stop Spamming
[2018/1/6 - 12:33:12] AdmCmd: Raka Wardhana(1000223301) (IP:140.0.18.131) was kicked by Yuri Ben, reason: Metagaming
[2018/1/6 - 13:20:31] AdmCmd: Giovanni Westbrook(1000227311) (IP:79.177.120.39) was kicked by Arturo Dios Waters, reason: Bugged
[2018/1/6 - 13:42:14] AdmCmd: Dwayne J Diablo(1000625190) (IP:112.207.223.52) was kicked by Nicole Trey, reason: Car surfing
[2018/1/6 - 13:42:19] AdmCmd: Archie Gucci Cobra(1000506348) (IP:77.138.78.17) was kicked by Nicole Trey, reason: Car surfing
[2018/1/6 - 13:52:43] AdmCmd: Dayna Harm(1000624893) (IP:109.120.198.114) was kicked by Kobe Duron, reason: Non RP
[2018/1/6 - 14:27:39] AdmCmd: Marshell Mathers(1000520664) (IP:41.227.86.145) was silent kicked by Robert Caber, reason: .
[2018/1/6 - 14:50:01] AdmCmd: Benjo Fisher(1000501508) (IP:188.127.104.223) was kicked by Robert Caber, reason: Metagaming
[2018/1/6 - 15:07:24] AdmCmd: Deither Jiovanni(1000625484) (IP:35.227.37.128) was kicked by Nicole Trey, reason: Car surfing
[2018/1/6 - 15:11:13] AdmCmd: Harlem Newton(1000625225) (IP:211.46.150.183) was kicked by Nicole Trey, reason: Metagaming
[2018/1/6 - 16:14:26] AdmCmd: Rubin Dios Gutierrez(1000326695) (IP:45.247.47.198) was kicked by Samantha Rivera, reason: Car on turf
[2018/1/6 - 16:14:29] AdmCmd: Michael Dios Wing(1000246432) (IP:180.178.181.177) was kicked by Samantha Rivera, reason: Car on turf
[2018/1/6 - 16:15:15] AdmCmd: David Willowbrook(1000624833) (IP:91.150.75.212) was kicked by Darius Devil, reason: packetloss
[2018/1/6 - 16:25:24] AdmCmd: Kinita Zafuki(1000625240) (IP:112.202.41.241) was kicked by John Jenkins, reason: Dont do that
[2018/1/6 - 17:29:42] AdmCmd: Gunther Von Woife(1000626151) (IP:77.29.136.230) was kicked by Craft Chaos, reason: change your name 
[2018/1/6 - 17:57:43] AdmCmd: Hans Biggums(1000181942) (IP:114.124.183.208) was silent kicked by Kobe Duron, reason: desync
[2018/1/6 - 17:57:48] AdmCmd: Rubin Dios Gutierrez(1000326695) (IP:45.247.17.193) was silent kicked by Kobe Duron, reason: desync
[2018/1/6 - 17:57:53] AdmCmd: Steve Faulkner(1000624970) (IP:77.28.228.84) was silent kicked by Kobe Duron, reason: desync
[2018/1/6 - 17:57:59] AdmCmd: Dean Clarke Jr(1000625405) (IP:86.191.13.196) was silent kicked by Robert Caber, reason: .
[2018/1/6 - 17:58:28] AdmCmd: King Pinoy(1000626152) (IP:46.35.149.186) was kicked by Lexy Kanon, reason: Think of a name to change to then come back
[2018/1/6 - 18:04:34] AdmCmd: Toru Sato(1000023841) (IP:36.77.249.199) was silent kicked by Kobe Duron, reason: desync
[2018/1/6 - 18:08:30] AdmCmd: King Pinoy(1000626152) (IP:46.35.149.186) was kicked by Lexy Kanon, reason: Metagame
[2018/1/6 - 18:30:01] AdmCmd: Danilo Buenoh(1000397337) (IP:41.230.86.6) was silent kicked by Hooligan Hooligan, reason: .
[2018/1/6 - 18:54:27] AdmCmd: Michel Taylor(1000626154) (IP:197.15.122.156) was silent kicked by Nicole Trey, reason: .
[2018/1/6 - 18:55:35] AdmCmd: Jamie Nelson(1000502087) (IP:39.51.117.114) was kicked by Jake Honest, reason: Spam
[2018/1/6 - 18:56:54] AdmCmd: Sait Cinar(887762) (IP:94.209.184.120) was kicked by Robert Caber, reason: Desync
[2018/1/6 - 19:28:38] AdmCmd: Alek Whey Schneider(1000578398) (IP:188.2.96.138) was silent kicked by Hooligan Hooligan, reason: .
[2018/1/6 - 20:15:28] AdmCmd: Derek H Lancer(1000129064) (IP:79.180.173.198) was kicked by Hooligan Hooligan, reason: Free palestine.
[2018/1/6 - 21:35:58] AdmCmd: Dean Clarke Jr(1000625405) (IP:86.191.13.196) was kicked by Craft Chaos, reason: DM stop plz
[2018/1/6 - 22:26:24] AdmCmd: Derek H Lancer(1000129064) (IP:79.180.173.198) was kicked by Robert Caber, reason: Non-Roleplay Behavior
[2018/1/6 - 22:26:27] AdmCmd: Keith L Madrox(1000625053) (IP:85.65.128.207) was kicked by Robert Caber, reason: Non-Roleplay Behavior
[2018/1/6 - 22:26:46] AdmCmd: Kris Stax(1000387854) (IP:188.127.108.104) was kicked by Robert Caber, reason: Metagaming
[2018/1/6 - 22:26:51] AdmCmd: Ricko Whitman(1000601194) (IP:41.228.7.167) was kicked by Robert Caber, reason: Spamming
[2018/1/6 - 22:27:38] AdmCmd: Derek I Lancer(1000008256) (IP:81.233.122.10) was kicked by Robert Caber, reason: Metagaming
[2018/1/6 - 23:06:57] AdmCmd: Jamal Gang Hooligan(863969) (IP:81.102.172.226) was kicked by Matt Honest, reason: relog
[2018/1/6 - 23:08:29] AdmCmd: JohnJ(57376) (IP:86.20.77.105) was kicked by Matt Honest, reason: nigga
[2018/1/6 - 23:44:23] AdmCmd: Jamal Hooligan(1000033995) (IP:24.34.45.5) was kicked by Scott Goodman, reason: test auth by johnj
[2018/1/6 - 23:48:29] AdmCmd: Leroy J. Mejers(1000626200) (IP:196.184.27.170) was silent kicked by Leroy J. Meyers, reason: change your name
[2018/1/6 - 23:54:55] AdmCmd: Kyle Odonnell Bluman(29592) (IP:86.191.13.196) was kicked by Bidoof Bidoof, reason: .
[2018/1/6 - 23:57:19] AdmCmd: Niko Morozov(35210) (IP:109.189.175.163) was kicked by Bidoof Bidoof, reason: .
[2018/1/7 - 0:15:40] AdmCmd: Jay Radcliffe(1000624842) (IP:197.3.240.251) was kicked by Kevin Dios Brank, reason: Non-RP Behaviour
[2018/1/7 - 0:15:50] AdmCmd: Matty Brazzers(1000626199) (IP:86.146.59.146) was kicked by Kevin Dios Brank, reason: Death Matching read /Rules
[2018/1/7 - 2:22:14] AdmCmd: Jay Flowers Bluman(1000427202) (IP:173.178.20.10) was silent kicked by Samantha Rivera, reason: .
[2018/1/7 - 3:01:17] AdmCmd: Jax Dios Howdy(1000624993) (IP:194.18.168.66) was kicked by Benedetto Urban, reason: Car Surfing
[2018/1/7 - 3:52:56] AdmCmd: Tyrell Michalz(1000625295) (IP:180.191.66.235) was silent kicked by Spencer Jameson, reason: Relog
[2018/1/7 - 3:58:23] AdmCmd: Tyrell Michalz(1000625295) (IP:180.191.66.235) was kicked by Spencer Jameson, reason: MG
[2018/1/7 - 4:31:21] AdmCmd: Pepito Wing(138499) (IP:74.14.191.207) was kicked by Erick Diablo, reason: bugged
[2018/1/7 - 4:35:11] AdmCmd: Ahmed Brrayana(1000087071) (IP:178.202.190.139) was silent kicked by Captainthrillss, reason: Exploiting
[2018/1/7 - 4:35:22] AdmCmd: Adam Blackice(1000625672) (IP:156.211.78.193) was silent kicked by Captainthrillss, reason: Exploiting
[2018/1/7 - 4:37:46] AdmCmd: Ahmed Brrayana(1000087071) (IP:178.202.190.139) was silent kicked by The Admin, reason: Exploiting
[2018/1/7 - 4:38:59] AdmCmd: Mac Gordon(1000625508) (IP:50.92.10.202) was silent kicked by The Admin, reason: Exploiting
[2018/1/7 - 4:39:59] AdmCmd: Jassem Brrayana(1000178952) (IP:196.178.22.207) was kicked by The Admin, reason: Exploiting
[2018/1/7 - 4:40:12] AdmCmd: Mac Gordon(1000625508) (IP:50.92.10.202) was kicked by The Admin, reason: Exploiting
[2018/1/7 - 4:47:31] AdmCmd: Mahmoud Chebil(1000626076) (IP:197.15.219.0) was silent kicked by The Admin, reason: Exploiting
[2018/1/7 - 5:22:36] AdmCmd: Daw Maximus(1000626157) (IP:41.227.147.103) was silent kicked by Adam Snowy Beard, reason: Exploiting
[2018/1/7 - 5:22:39] AdmCmd: Jassem Brrayana(1000178952) (IP:196.178.22.207) was silent kicked by Adam Snowy Beard, reason: Exploiting
[2018/1/7 - 5:25:10] AdmCmd: Bjarke Smadre Alle(1000342830) (IP:85.23.228.146) was kicked by Doc Kanaan, reason: non rp beh
[2018/1/7 - 5:30:16] AdmCmd: Mac Gordon(1000625508) (IP:50.92.61.99) was silent kicked by Adam Snowy Beard, reason: Exploiting
[2018/1/7 - 5:30:58] AdmCmd: Kanye Jeezy(1000500417) (IP:92.77.132.253) was silent kicked by Adam Snowy Beard, reason: .
[2018/1/7 - 5:33:53] AdmCmd: Kontol Zafuki(1000625726) (IP:112.202.41.241) was silent kicked by Adam Snowy Beard, reason: Exploiting
[2018/1/7 - 5:34:11] AdmCmd: Mac Gordon(1000625508) (IP:50.92.61.99) was silent kicked by Adam Snowy Beard, reason: Exploiting
[2018/1/7 - 5:53:11] AdmCmd: Jassem Brrayana(1000178952) (IP:196.178.22.207) was kicked by Doc Kanaan, reason: bugged
[2018/1/7 - 5:53:38] AdmCmd: Pit Clevreman(1000625098) (IP:112.202.164.255) was kicked by Doc Kanaan, reason: bugged
[2018/1/7 - 7:10:50] AdmCmd: Gabriel Bongkal(1000626231) (IP:122.2.117.203) was silent kicked by Carlos G Ortega, reason: Non RP Behavior
[2018/1/7 - 7:22:24] AdmCmd: Kevin Smokey Bear(1000625033) (IP:173.170.66.12) was kicked by Nicole Trey, reason: DM (Read /rules)
[2018/1/7 - 7:26:35] AdmCmd: Thom Butete(1000625920) (IP:112.205.145.90) was kicked by Erick Diablo, reason: DM
[2018/1/7 - 7:29:50] AdmCmd: Erick Diablo(1000218786) (IP:173.33.38.117) was silent kicked by Captainthrillss, reason: Relog - Bugged
[2018/1/7 - 7:48:11] AdmCmd: Sudais Banderas(1000625916) (IP:203.241.234.241) was silent kicked by Carlos G Ortega, reason: Spam
[2018/1/7 - 7:49:48] AdmCmd: Gabriel Bongkal(1000626231) (IP:122.2.117.203) was kicked by Carlos G Ortega, reason: Non RP Behavior
[2018/1/7 - 8:39:15] AdmCmd: Sudais Banderas(1000625916) (IP:203.241.234.241) was silent kicked by Nicole Trey, reason: Random shooting
[2018/1/7 - 8:40:18] AdmCmd: Chris Chanox(1000625220) (IP:94.130.157.135) was silent kicked by Nicole Trey, reason: English in IC chat
[2018/1/7 - 8:40:55] AdmCmd: Azis Banderas(1000625239) (IP:118.39.96.228) was kicked by Nicole Trey, reason: Metagaming
[2018/1/7 - 9:08:39] AdmCmd: Gab Boone(1000626243) (IP:70.24.190.157) was silent kicked by Nicole Trey, reason: Desynced
[2018/1/7 - 10:34:46] AdmCmd: Danny Ranner(1000625348) (IP:39.51.28.93) was kicked by Bidoof Bidoof, reason: Spam
[2018/1/7 - 10:40:44] AdmCmd: Max Makarov(1000529173) (IP:49.148.86.185) was kicked by Clank Hamm, reason: Tabbing to Avoid RP (Warning)
[2018/1/7 - 10:46:30] AdmCmd: Rossi Stokes(1000625164) (IP:122.52.64.220) was kicked by Clank Hamm, reason: RK (Warning)
[2018/1/7 - 10:51:27] AdmCmd: Dan Devil(10256) (IP:98.220.194.143) was kicked by Bidoof Bidoof, reason: bugged
[2018/1/7 - 11:17:10] AdmCmd: Ashlin White(1000602453) (IP:197.83.230.183) was kicked by Erick Diablo, reason: Bugged
[2018/1/7 - 11:44:38] AdmCmd: Tyrell Michalz(1000625295) (IP:180.191.70.18) was kicked by Erick Diablo, reason: Aimbot
[2018/1/7 - 15:12:45] AdmCmd: Harlem Newton(1000625225) (IP:118.105.150.249) was kicked by Huang Ho Chaos, reason: Car Ramming
[2018/1/7 - 16:13:02] AdmCmd: Jay Radcliffe(1000624842) (IP:197.0.78.234) was kicked by Kevin Dios Brank, reason: Car Ramming
[2018/1/7 - 16:14:41] AdmCmd: John Pat(1000373258) (IP:139.167.44.111) was kicked by Kevin Dios Brank, reason: Random Punching
[2018/1/7 - 17:04:50] AdmCmd: Darko Dragovicc(1000467182) (IP:109.92.65.14) was kicked by Hooligan Maddox, reason: Spam
[2018/1/7 - 17:19:08] AdmCmd: Joe Celtia(1000544263) (IP:41.228.56.15) was silent kicked by Leroy J. Meyers, reason: Desynced
[2018/1/7 - 18:16:31] AdmCmd: Kevin Flowers(1000625041) (IP:173.170.66.12) was kicked by Carlos Ramirez, reason: Car Jacking
[2018/1/7 - 18:18:58] AdmCmd: Toby Reeves(1000060261) (IP:41.230.166.151) was kicked by Keith Lawrence, reason: AFK
[2018/1/7 - 19:23:51] AdmCmd: Mark Fredd(1000625533) (IP:197.15.19.166) was kicked by Carlos Ramirez, reason: Car Ramming
[2018/1/7 - 19:26:18] AdmCmd: Darko Dragovicc(1000467182) (IP:109.92.77.233) was kicked by Robert Caber, reason: Non-Roleplay Behavior
[2018/1/7 - 19:50:43] AdmCmd: Kevin Flowers(1000625041) (IP:173.170.66.12) was silent kicked by Nicole Trey, reason: Desynced
[2018/1/7 - 19:56:17] AdmCmd: Dwayne Radcliffe(1000624841) (IP:197.0.78.234) was kicked by Carlos Ramirez, reason: Flamming on Help
[2018/1/7 - 20:05:40] AdmCmd: Jesse Dicaprio(1000578433) (IP:196.178.20.228) was kicked by Paul Duffster, reason: (( dept is ic ))
[2018/1/7 - 20:13:11] AdmCmd: Salvatore Florenzo(1000624975) (IP:121.54.54.154) was kicked by Robert Caber, reason: Non-Roleplay Behavior
[2018/1/7 - 20:13:23] AdmCmd: Tanner Lancer(1000625344) (IP:160.159.61.108) was kicked by Robert Caber, reason: Non-Roleplay Behavior
[2018/1/7 - 20:32:40] AdmCmd: Jordan T Maddox(1000626310) (IP:110.54.215.10) was kicked by Paul Duffster, reason: .
[2018/1/7 - 20:35:25] AdmCmd: Aldi Digros(1000196693) (IP:94.209.184.120) was kicked by Paul Duffster, reason: .
[2018/1/7 - 20:36:44] AdmCmd: Sean Washington(22183) (IP:197.0.208.2) was kicked by Paul Duffster, reason: .
[2018/1/7 - 20:48:45] AdmCmd: Alberto Rossi(1000099848) (IP:197.1.72.189) was kicked by Robert Caber, reason: .
[2018/1/7 - 21:01:34] AdmCmd: Lucas Duncan(1000624960) (IP:98.166.246.123) was kicked by Nicole Trey, reason: KOS (Read /rules)
[2018/1/7 - 21:38:43] AdmCmd: Brandon Bluman(1000626135) (IP:124.171.251.150) was kicked by Nicole Trey, reason: NonRP Driving
[2018/1/7 - 22:57:34] AdmCmd: Derek H Lancer(1000129064) (IP:79.180.173.198) was silent kicked by Jay Triton, reason: .
[2018/1/8 - 4:20:01] AdmCmd: Gab Boone(1000626243) (IP:70.24.190.157) was kicked by Carlos Ramirez, reason: Car Ramming
[2018/1/8 - 8:53:30] AdmCmd: Jax Dios Hunt(1000624993) (IP:90.227.238.10) was silent kicked by Nicole Trey, reason: stop
[2018/1/8 - 8:53:32] AdmCmd: Lei Dios Fuyu(1000067750) (IP:81.228.220.17) was silent kicked by Nicole Trey, reason: stop
[2018/1/8 - 9:02:53] AdmCmd: Drew Butete(1000625982) (IP:112.205.145.90) was silent kicked by Nicole Trey, reason: Car ramming
[2018/1/8 - 9:31:37] AdmCmd: Gab Boone(1000626243) (IP:70.24.190.157) was silent kicked by Nicole Trey, reason: non rp behaviour
[2018/1/8 - 10:31:22] AdmCmd: Lonyvan Janoyan(1000626388) (IP:112.205.145.90) was kicked by Nicole Trey, reason: Metagaming
[2018/1/8 - 10:36:26] AdmCmd: Lonyvan Janoyan(1000626388) (IP:112.205.145.90) was silent kicked by Nicole Trey, reason: random punching
[2018/1/8 - 11:44:50] AdmCmd: Minmin Zkie(1000626393) (IP:126.73.98.180) was silent kicked by Nicole Trey, reason: english
[2018/1/8 - 12:13:24] AdmCmd: Toni Veton(1000256392) (IP:62.4.55.3) was silent kicked by Yuri Ben, reason: random shooting
[2018/1/8 - 13:28:18] AdmCmd: Elisa Blaze(1000008255) (IP:217.209.5.153) was kicked by Arturo Dios Waters, reason: Bugged
[2018/1/8 - 14:07:34] AdmCmd: Tyrell Michalz(1000625295) (IP:109.201.137.36) was silent kicked by Kobe Mece, reason: Desync
[2018/1/8 - 14:17:11] AdmCmd: Mac Chaos(1000626409) (IP:175.125.122.113) was silent kicked by Kobe Mece, reason: desync
[2018/1/8 - 14:26:45] AdmCmd: Mack Chrome(1000049460) (IP:49.146.7.224) was silent kicked by Kobe Mece, reason: ato[
[2018/1/8 - 14:51:56] AdmCmd: Crit Snow(1000624823) (IP:80.220.164.61) was kicked by Kobe Mece, reason: Non RP behaviour
[2018/1/8 - 14:52:37] AdmCmd: Melvin Frankenstein(1000539133) (IP:41.64.173.63) was kicked by Kobe Mece, reason: Non RP behaviour
[2018/1/8 - 15:01:33] AdmCmd: Poni Desperado(1000076194) (IP:59.91.209.33) was silent kicked by Hooligan Maddox, reason: .
[2018/1/8 - 18:31:58] AdmCmd: Jack Hood(1000625336) (IP:39.51.66.147) was kicked by Mitch Makaveli, reason: Non Roleplay Driving
[2018/1/8 - 18:58:15] AdmCmd: Jay Radcliffe(1000624842) (IP:197.2.188.10) was kicked by Mitch Makaveli, reason: Random Shooting
[2018/1/8 - 20:11:52] AdmCmd: Jake Ket Volkoff(1000140021) (IP:86.5.124.190) was kicked by Hooligan Maddox, reason: bugged
[2018/1/8 - 20:20:28] AdmCmd: Niko Morozov(35210) (IP:109.189.175.163) was silent kicked by Daniel Bishop, reason: OOC Shit talk
[2018/1/8 - 23:26:49] AdmCmd: Darius Esperto(10944) (IP:88.222.187.162) was kicked by Hooligan Maddox, reason: bugged
[2018/1/8 - 23:48:34] AdmCmd: Martin Powers(1000467962) (IP:83.10.108.49) was kicked by Hooligan Maddox, reason: Bugged
[2018/1/9 - 5:49:13] AdmCmd: Justine Z. Blinkz(1000505199) (IP:49.150.47.243) was kicked by Carlos Ramirez, reason: Car Ramming
[2018/1/9 - 6:43:13] AdmCmd: Alexander Winchester(1000625231) (IP:112.202.41.241) was silent kicked by Carlos G Ortega, reason: Car Ramming
[2018/1/9 - 9:36:09] AdmCmd: Sudais Banderas(1000625916) (IP:175.211.30.141) was kicked by Yuri Ben, reason: Spamming
[2018/1/9 - 10:03:06] AdmCmd: Darius Esperto(10944) (IP:88.222.187.162) was silent kicked by Kobe Mece, reason: Tabbed in turf
[2018/1/9 - 10:17:32] AdmCmd: Deither Jiovanni(1000625484) (IP:35.227.37.128) was kicked by Nicole Trey, reason: Metagaming
[2018/1/9 - 10:17:37] AdmCmd: Joshua Reed(1000201216) (IP:82.102.24.11) was kicked by Nicole Trey, reason: Metagaming
[2018/1/9 - 11:08:41] AdmCmd: Alice Rodriguez(1000311457) (IP:103.87.194.94) was kicked by Doc Kanaan, reason: relog
[2018/1/9 - 11:15:55] AdmCmd: Azis Banderas(1000625239) (IP:59.5.217.57) was kicked by Doc Kanaan, reason: spam
[2018/1/9 - 11:16:00] AdmCmd: Kevin Pusha(1000475200) (IP:35.227.37.128) was kicked by Doc Kanaan, reason: spam
[2018/1/9 - 11:21:44] AdmCmd: Tyler Stax(1000624921) (IP:41.42.225.28) was kicked by Robert Caber, reason: Deathmatch
[2018/1/9 - 11:59:52] AdmCmd: Elisa Blaze(1000008255) (IP:217.209.5.153) was silent kicked by Yuri Ben, reason: Stop!
[2018/1/9 - 13:55:16] AdmCmd: Rossi Stokes(1000625164) (IP:124.104.242.107) was kicked by Mitch Makaveli, reason: Non Roleplay Behaviour
[2018/1/9 - 15:02:56] AdmCmd: Hamo Awad(1000626581) (IP:41.43.100.66) was kicked by Dylan Langley, reason: Non-RP Beh
